image_id,pred_label,pred_score,error_type,best_iou,matched_gt_label
322944,0,0.40868183970451355,duplicate,0.8382123708724976,0.0
196442,0,0.9862616658210754,localization,0.2876490652561188,0.0
196442,0,0.5446449518203735,localization,0.34335359930992126,0.0
196442,0,0.5445833206176758,background,0.0,
196442,0,0.46695780754089355,background,0.0,
196442,0,0.4530075490474701,localization,0.40212079882621765,0.0
196442,0,0.3859330117702484,background,0.0,
196442,0,0.36058029532432556,localization,0.4480871856212616,0.0
196442,0,0.33239448070526123,background,0.0,
3934,0,0.9503191709518433,localization,0.17323365807533264,0.0
3934,0,0.8144112229347229,localization,0.4782258868217468,0.0
3934,0,0.8068379163742065,duplicate,0.7803093791007996,0.0
3934,0,0.4677152633666992,localization,0.2488994151353836,0.0
3934,0,0.36728692054748535,localization,0.36028414964675903,0.0
545100,2,0.9023517966270447,background,0.0,
545100,2,0.8441497087478638,background,0.0,
545100,0,0.8223421573638916,cls+loc,0.2025679349899292,2.0
545100,0,0.8199173212051392,background,0.06060145050287247,
545100,2,0.7976954579353333,background,0.021413369104266167,
545100,2,0.7033196091651917,background,0.0030051812063902617,
545100,0,0.6547225117683411,background,0.06849288195371628,
545100,2,0.6345326900482178,background,0.05322654917836189,
545100,0,0.6339901685714722,cls+loc,0.40155136585235596,2.0
545100,0,0.5980769991874695,cls+loc,0.40026021003723145,2.0
545100,0,0.5956696271896362,background,0.0606766939163208,
545100,0,0.5837529301643372,background,0.004272212740033865,
545100,0,0.579770028591156,background,0.07891453802585602,
545100,2,0.5585641860961914,background,0.03369444981217384,
545100,0,0.5524855256080627,cls+loc,0.49530109763145447,2.0
545100,0,0.5505164861679077,background,0.0024840105324983597,
545100,0,0.5148699283599854,background,0.0,
545100,0,0.506334662437439,background,0.0,
545100,0,0.49051135778427124,background,0.0,
545100,0,0.464437335729599,background,0.060035187751054764,
545100,2,0.3893842399120331,background,0.0,
545100,0,0.3689994513988495,background,0.011704380623996258,
545100,0,0.34395912289619446,background,0.06154123321175575,
545100,0,0.3356174826622009,background,0.0,
545100,0,0.315684974193573,background,0.0,
494188,6,0.4206502437591553,background,0.06476771831512451,
494188,0,0.3533359169960022,localization,0.3506797254085541,0.0
302990,0,0.9285560846328735,localization,0.3540889620780945,0.0
196141,2,0.950921893119812,localization,0.4137589931488037,2.0
196141,2,0.9476606845855713,localization,0.34306544065475464,2.0
196141,0,0.9369152784347534,background,0.0,
196141,2,0.9249281287193298,localization,0.11861277371644974,2.0
196141,2,0.917635977268219,background,0.044621702283620834,
196141,2,0.9075045585632324,localization,0.11594819277524948,2.0
196141,2,0.8958926200866699,localization,0.19721263647079468,2.0
196141,2,0.7783592939376831,localization,0.22679290175437927,2.0
196141,2,0.7503225803375244,localization,0.24953040480613708,2.0
196141,2,0.7449842691421509,localization,0.4735836684703827,2.0
196141,0,0.6577135920524597,background,0.0,
196141,2,0.62241131067276,duplicate,0.6876742243766785,2.0
196141,0,0.615222156047821,background,0.0,
196141,2,0.4986496865749359,localization,0.31737804412841797,2.0
196141,0,0.48130446672439575,background,0.008158226497471333,
196141,2,0.4486137628555298,localization,0.31324484944343567,2.0
196141,2,0.39510783553123474,background,0.005830737762153149,
196141,2,0.3882756531238556,duplicate,0.7400710582733154,2.0
196141,2,0.38357770442962646,background,0.03295079991221428,
196141,2,0.3391757607460022,background,0.08032037317752838,
196141,2,0.32183927297592163,background,0.010410599410533905,
548555,0,0.6006290912628174,duplicate,0.5349628329277039,0.0
242946,0,0.9008997082710266,duplicate,0.919096827507019,0.0
242946,0,0.7099732756614685,localization,0.4159963130950928,0.0
67213,2,0.908660352230072,background,0.09572362899780273,
67213,2,0.8843911290168762,localization,0.32762953639030457,2.0
67213,2,0.8419679999351501,localization,0.3879057466983795,2.0
67213,2,0.8339916467666626,localization,0.12276049703359604,2.0
67213,2,0.8206175565719604,background,0.026896512135863304,
67213,2,0.8068786263465881,localization,0.21014773845672607,2.0
67213,2,0.505316972732544,duplicate,0.6315366625785828,2.0
67213,5,0.47414594888687134,background,0.032598040997982025,
67213,5,0.4498249888420105,background,0.045608989894390106,
67213,2,0.4419689178466797,duplicate,0.6396608948707581,2.0
67213,2,0.4304458200931549,duplicate,0.6864274144172668,2.0
67213,5,0.42940276861190796,cls+loc,0.48045477271080017,2.0
67213,2,0.3981153964996338,cls+loc,0.13401392102241516,0.0
67213,4,0.37242525815963745,background,0.03372824564576149,
259830,1,0.8436294794082642,localization,0.49853628873825073,1.0
259830,1,0.5429550409317017,localization,0.410177081823349,1.0
430073,0,0.9640763998031616,localization,0.48961207270622253,0.0
430073,0,0.9383749961853027,background,0.0,
430073,0,0.9274210929870605,localization,0.20325051248073578,0.0
430073,0,0.6719527840614319,duplicate,0.9354872107505798,0.0
430073,0,0.5944212079048157,duplicate,0.5511571168899536,0.0
430073,5,0.5624426603317261,background,0.0037621951196342707,
430073,0,0.3869144320487976,background,0.0,
430073,3,0.34734880924224854,duplicate,0.7204638123512268,3.0
430073,0,0.3301936388015747,background,0.015278511680662632,
186624,0,0.5879759192466736,localization,0.2546604573726654,0.0
186624,0,0.5698438286781311,background,0.0,
186624,0,0.41116586327552795,background,0.0,
186624,0,0.3134300410747528,background,0.0,
27768,0,0.9155032634735107,localization,0.4246499240398407,0.0
27768,0,0.610043466091156,duplicate,0.5992133021354675,0.0
27768,0,0.413686066865921,localization,0.35281500220298767,0.0
27768,0,0.307649165391922,localization,0.20160627365112305,0.0
519688,0,0.8934164047241211,duplicate,0.8957751393318176,0.0
519688,8,0.8266361951828003,cls+loc,0.311048299074173,0.0
383337,0,0.9456934332847595,duplicate,0.7157458662986755,0.0
383337,0,0.6510612368583679,localization,0.41826963424682617,0.0
87476,0,0.947414219379425,localization,0.19449076056480408,0.0
87476,0,0.9414116740226746,localization,0.10627185553312302,0.0
87476,0,0.9039844870567322,background,0.028418004512786865,
87476,0,0.796320378780365,localization,0.2372502088546753,0.0
87476,0,0.6254557967185974,background,0.07133945822715759,
87476,0,0.43841710686683655,background,0.06034262478351593,
87476,0,0.3867289125919342,localization,0.18445757031440735,0.0
273551,3,0.5910427570343018,duplicate,0.6875767707824707,3.0
54628,0,0.9578330516815186,background,0.0,
54628,0,0.666715681552887,background,0.03991343080997467,
54628,0,0.6099986433982849,background,0.010747636668384075,
54628,0,0.5951962471008301,background,0.0,
54628,0,0.5148600339889526,background,0.001510373898781836,
54628,0,0.5134756565093994,background,0.0,
54628,0,0.35968685150146484,background,0.0,
395388,0,0.955659806728363,localization,0.4393724501132965,0.0
395388,0,0.9528771042823792,localization,0.1051638126373291,0.0
395388,0,0.8570646047592163,background,0.021938415244221687,
395388,0,0.8564960360527039,background,0.030004380270838737,
395388,0,0.7204993367195129,duplicate,0.6930511593818665,0.0
395388,0,0.6640620827674866,localization,0.23936179280281067,0.0
395388,0,0.6630961894989014,background,0.03966826945543289,
395388,0,0.4330131411552429,localization,0.24250134825706482,0.0
395388,0,0.42387154698371887,localization,0.16289018094539642,0.0
395388,0,0.30285322666168213,localization,0.35677939653396606,0.0
411754,0,0.8846326470375061,duplicate,0.8511931300163269,0.0
411754,0,0.8752022385597229,background,0.0034656308125704527,
411754,0,0.773746907711029,background,0.04973015934228897,
411754,0,0.6240416765213013,background,0.050116222351789474,
411754,0,0.5701164603233337,background,0.002775896107777953,
411754,0,0.5197110176086426,localization,0.4505678415298462,0.0
411754,0,0.39304447174072266,background,0.0020101654808968306,
411754,0,0.38555431365966797,localization,0.3260386288166046,0.0
411754,0,0.3591116666793823,background,0.001960227731615305,
411754,0,0.3464055061340332,background,0.07060008496046066,
140203,0,0.9108989834785461,localization,0.443758487701416,0.0
140203,0,0.8973026871681213,localization,0.38953539729118347,0.0
140203,0,0.8895065188407898,cls+loc,0.1833905279636383,8.0
140203,0,0.8591299057006836,localization,0.27262595295906067,0.0
140203,0,0.8457743525505066,duplicate,0.5592780113220215,0.0
140203,0,0.6939370632171631,duplicate,0.5709822773933411,0.0
140203,0,0.5582345128059387,duplicate,0.6943116188049316,0.0
140203,0,0.5082923769950867,localization,0.22949668765068054,0.0
140203,5,0.4588944911956787,duplicate,0.9309130311012268,5.0
140203,6,0.4220072627067566,background,0.008265692740678787,
140203,0,0.31937161087989807,localization,0.25170788168907166,0.0
49060,0,0.850033700466156,duplicate,0.8079116344451904,0.0
49060,0,0.6866478323936462,localization,0.3740702271461487,0.0
49060,0,0.572213351726532,localization,0.26755186915397644,0.0
49060,0,0.38975539803504944,localization,0.17961929738521576,0.0
31093,0,0.5088989734649658,background,0.0,
31093,0,0.4704391658306122,background,0.0,
31093,0,0.3941800892353058,background,0.0,
469067,0,0.7724304795265198,localization,0.45183122158050537,0.0
469067,7,0.4935276508331299,localization,0.3361413776874542,7.0
555705,0,0.948947012424469,cls+loc,0.16140103340148926,7.0
166478,0,0.32596564292907715,localization,0.2699739336967468,0.0
70739,0,0.9893423318862915,localization,0.4841657876968384,0.0
70739,0,0.8896108865737915,duplicate,0.9254907965660095,0.0
572620,0,0.9773293137550354,background,0.04652518406510353,
572620,0,0.9754010438919067,localization,0.2912115156650543,0.0
572620,0,0.9578577876091003,localization,0.4815317690372467,0.0
572620,0,0.9258103370666504,background,0.09046144038438797,
572620,0,0.9196770787239075,background,0.0,
572620,0,0.8771180510520935,localization,0.3773382604122162,0.0
572620,0,0.8075981736183167,localization,0.20682334899902344,0.0
572620,0,0.8068843483924866,duplicate,0.7514644265174866,0.0
572620,0,0.7603034973144531,background,0.0,
572620,0,0.6486145257949829,localization,0.1861869990825653,0.0
572620,0,0.6322774291038513,localization,0.3011035621166229,0.0
572620,0,0.6114725470542908,background,0.0,
572620,0,0.6063506007194519,background,0.0,
572620,0,0.570186972618103,duplicate,0.6624623537063599,0.0
572620,0,0.48583075404167175,background,0.09726953506469727,
572620,0,0.4198071360588074,localization,0.15051580965518951,0.0
572620,0,0.3822660744190216,background,0.0,
574315,0,0.8468401432037354,localization,0.38101962208747864,0.0
454404,0,0.3073748052120209,duplicate,0.8042080402374268,0.0
267537,0,0.9394004344940186,localization,0.46143561601638794,0.0
267537,0,0.9335343241691589,background,0.0,
267537,0,0.7820984125137329,localization,0.4447488486766815,0.0
267537,0,0.726078450679779,localization,0.3638805150985718,0.0
267537,0,0.6013033390045166,duplicate,0.6093868613243103,0.0
267537,0,0.5351011157035828,duplicate,0.5612995624542236,0.0
267537,0,0.40680405497550964,duplicate,0.7520015835762024,0.0
267537,0,0.39708495140075684,duplicate,0.5672665238380432,0.0
151516,8,0.4033752679824829,classification,0.9225155115127563,6.0
475064,0,0.8038309216499329,duplicate,0.5993077754974365,0.0
187734,0,0.968210756778717,localization,0.2066100388765335,0.0
187734,0,0.829186737537384,localization,0.18148820102214813,0.0
187734,0,0.7444120049476624,duplicate,0.7586218118667603,0.0
187734,0,0.7302520871162415,localization,0.4623538553714752,0.0
187734,0,0.7290000915527344,background,0.046156883239746094,
187734,0,0.7017888426780701,localization,0.37902194261550903,0.0
187734,0,0.6291273832321167,localization,0.3069663643836975,0.0
187734,0,0.540101170539856,duplicate,0.6312752962112427,0.0
187734,0,0.4716159403324127,duplicate,0.6493537425994873,0.0
187734,0,0.4640314280986786,duplicate,0.6162675023078918,0.0
187734,0,0.42055660486221313,duplicate,0.5866779685020447,0.0
187734,0,0.35405218601226807,duplicate,0.6409205198287964,0.0
187734,0,0.3259056508541107,duplicate,0.7141641974449158,0.0
497599,0,0.9550137519836426,localization,0.4497048556804657,0.0
497599,0,0.6417021155357361,duplicate,0.5906808972358704,0.0
497599,0,0.3637147545814514,duplicate,0.6171525716781616,0.0
483667,0,0.978853166103363,duplicate,0.7280664443969727,0.0
461009,0,0.8705975413322449,localization,0.18225015699863434,0.0
461009,0,0.7154492735862732,background,0.0901777595281601,
461009,0,0.39487287402153015,localization,0.46860671043395996,0.0
461009,0,0.37065163254737854,localization,0.16437919437885284,0.0
461009,0,0.36861810088157654,background,0.08837861567735672,
434996,7,0.5164303183555603,localization,0.23395609855651855,7.0
453708,0,0.7511150240898132,background,0.014336509630084038,
453708,0,0.6421107649803162,localization,0.4782702326774597,0.0
453708,0,0.45057061314582825,localization,0.4902093708515167,0.0
453708,0,0.42751118540763855,background,0.04999038949608803,
124798,2,0.8825880289077759,duplicate,0.6041456460952759,2.0
124798,0,0.8358699083328247,background,0.004664178472012281,
124798,0,0.8060125708580017,background,0.00484411371871829,
124798,2,0.803058922290802,duplicate,0.6677924990653992,2.0
124798,0,0.8022748231887817,background,0.005515777971595526,
124798,0,0.801465630531311,background,0.005321545992046595,
124798,0,0.7855373620986938,background,0.030462350696325302,
124798,0,0.7002851963043213,background,0.005435562692582607,
124798,0,0.6504385471343994,background,0.005060751922428608,
124798,2,0.641484260559082,background,0.012689445167779922,
124798,2,0.6394445896148682,classification,0.929168164730072,5.0
124798,2,0.6369022130966187,background,0.0003830568748526275,
124798,0,0.6019271016120911,background,0.005444429814815521,
124798,0,0.5671864151954651,background,0.005824164021760225,
124798,0,0.5196324586868286,background,0.007235683500766754,
124798,0,0.51111900806427,background,0.004988449160009623,
124798,0,0.4836762547492981,background,0.0035033237654715776,
124798,0,0.47172483801841736,background,0.005233581177890301,
124798,0,0.4509308636188507,background,0.006963541731238365,
124798,2,0.4232657551765442,localization,0.3872685730457306,2.0
124798,1,0.4217277467250824,background,0.06363090127706528,
124798,0,0.4202234745025635,background,0.0034096494782716036,
124798,0,0.37351691722869873,background,0.0038293390534818172,
124798,0,0.37012797594070435,background,0.00393020361661911,
381360,6,0.7413551211357117,background,0.0,
119365,0,0.9476250410079956,background,0.0,
119365,0,0.934914767742157,background,0.0,
119365,0,0.7919861674308777,duplicate,0.7036285400390625,0.0
119365,0,0.7824056148529053,duplicate,0.7806930541992188,0.0
119365,0,0.7362658977508545,background,0.0,
119365,0,0.7029629349708557,duplicate,0.9638626575469971,0.0
398438,0,0.684408962726593,duplicate,0.6748551726341248,0.0
398438,0,0.4851888418197632,background,0.0,
231747,0,0.9814183115959167,background,0.0,
231747,0,0.9798484444618225,background,0.0,
231747,0,0.9732741713523865,localization,0.14948588609695435,0.0
231747,0,0.9729692339897156,background,0.0,
231747,0,0.9723734259605408,background,0.0,
231747,0,0.9632300734519958,background,0.0,
231747,0,0.7351179122924805,background,0.01718066819012165,
231747,0,0.45919057726860046,localization,0.46213477849960327,0.0
553221,0,0.9629644751548767,localization,0.47964566946029663,0.0
553221,0,0.9510582089424133,localization,0.41592127084732056,0.0
553221,0,0.9158458709716797,localization,0.35360023379325867,0.0
553221,0,0.9143428206443787,localization,0.3703785836696625,0.0
553221,0,0.8863419890403748,duplicate,0.5231725573539734,0.0
553221,0,0.8124180436134338,duplicate,0.5203512907028198,0.0
553221,0,0.7813786268234253,localization,0.4275330603122711,0.0
553221,0,0.7324612140655518,localization,0.19393543899059296,0.0
553221,0,0.7214074730873108,localization,0.4785993695259094,0.0
553221,0,0.7133299112319946,localization,0.3992059528827667,0.0
553221,0,0.6836692690849304,localization,0.3323614001274109,0.0
553221,0,0.6522725224494934,duplicate,0.533493161201477,0.0
553221,0,0.6255156993865967,background,0.06052586808800697,
553221,0,0.48361700773239136,localization,0.48588472604751587,0.0
553221,0,0.3735913336277008,localization,0.44316112995147705,0.0
553221,0,0.33388635516166687,localization,0.11786109209060669,0.0
559160,0,0.5649780631065369,duplicate,0.5924853682518005,0.0
559160,0,0.5495651960372925,duplicate,0.917931318283081,0.0
559160,0,0.4192245900630951,localization,0.4956272840499878,0.0
38048,2,0.7702527642250061,background,0.0,
38048,2,0.6149619817733765,background,0.0,
38048,2,0.6003943085670471,background,0.0,
38048,2,0.46207910776138306,background,0.0,
38048,2,0.38426998257637024,background,0.0,
38048,2,0.3415157198905945,background,0.0,
38048,2,0.3357115685939789,background,0.0,
226408,0,0.9348382353782654,localization,0.22094151377677917,0.0
226408,0,0.8419625163078308,localization,0.36163002252578735,0.0
226408,0,0.7948043346405029,localization,0.3123302459716797,0.0
226408,0,0.7552482485771179,localization,0.16568635404109955,0.0
226408,0,0.6293801665306091,localization,0.3390525281429291,0.0
226408,0,0.5789241790771484,localization,0.3651326894760132,0.0
226408,0,0.36828121542930603,localization,0.43110859394073486,0.0
188439,0,0.9574044942855835,background,0.011659356765449047,
188439,5,0.6412631273269653,duplicate,0.7071587443351746,5.0
511076,6,0.868017315864563,background,0.09374561905860901,
511076,6,0.8245492577552795,localization,0.4832356572151184,6.0
511076,6,0.8225536942481995,background,0.04896051436662674,
511076,6,0.7950741052627563,localization,0.4316140115261078,6.0
511076,6,0.7038096785545349,localization,0.16164226830005646,6.0
511076,6,0.6884086728096008,localization,0.1607798933982849,6.0
511076,6,0.6240299344062805,background,0.04995594173669815,
511076,6,0.619073748588562,background,0.0,
511076,6,0.5666354298591614,background,0.0,
511076,6,0.5520980954170227,duplicate,0.6786649823188782,6.0
511076,6,0.4954313635826111,localization,0.4718359708786011,6.0
511076,6,0.4879835546016693,duplicate,0.5626556873321533,6.0
511076,6,0.4542280435562134,duplicate,0.5674543976783752,6.0
511076,6,0.43889665603637695,localization,0.49297216534614563,6.0
511076,6,0.41427040100097656,background,0.09533219039440155,
